TIC;DATE;HOUR;MIN;SEC;HDG;PITCH;HEEL;LAT;LON;EP_TARGET_SPEED;EP_M_POWER;EP_M_ROT_SPEED;LA_SPEED_PWM;LA_CUR_POS_ADC_FILT;LA_TARG_POS_ADC;LA_CUR_ADC_FILT;LA_CUR_AM;RUD_CUR_POS_DEG;SBUS[0];SBUS[1];SBUS[2];SBUS[3]
2424832;28.05.2021;12;16;53;-93.264;3.868;-85.618;59.9851485;30.1672699;55;202;648;13107;2252;2325;288;0;165.35;864;1349;476;928
2424932;28.05.2021;12;16;53;-93.313;3.89;-86.367;59.9851485;30.1672699;55;202;648;13107;2271;2325;290;0;165.35;864;1349;476;928
2425032;28.05.2021;12;16;53;-93.405;3.836;-86.878;59.985147;30.167279;55;202;648;13107;2290;2325;288;0;165.35;864;1344;473;928
2425132;28.05.2021;12;16;53;-93.514;3.763;-87.135;59.985147;30.167279;55;202;648;13107;2315;2325;288;0;165.35;864;1344;473;928
2425232;28.05.2021;12;16;53;-93.715;3.631;-87.237;59.985147;30.167279;55;202;648;65535;2333;2661;289;0;165.35;864;1349;473;1082
2425332;28.05.2021;12;16;53;-93.875;3.481;-87.097;59.9851461;30.1672884;55;202;648;13107;2349;2548;290;0;165.35;864;1344;473;1030
2425432;28.05.2021;12;16;54;-94.11;3.295;-86.747;59.9851461;30.1672884;55;193;648;21200;2380;2548;288;0;165.35;864;1344;473;1030
2425532;28.05.2021;12;16;54;-94.418;3.015;-86.422;59.9851461;30.1672884;55;193;654;65535;2419;2852;289;0;165.35;864;1356;473;1169
2425633;28.05.2021;12;16;54;-94.942;2.57;-85.988;59.9851458;30.1672942;55;193;654;40900;2466;2854;291;0;165.35;864;1344;468;1170
2425733;28.05.2021;12;16;54;-95.606;2.116;-85.569;59.9851458;30.1672942;55;193;654;43100;2524;2854;290;0;165.35;864;1344;468;1170
2425833;28.05.2021;12;16;54;-96.301;1.744;-85.308;59.9851458;30.1672942;55;193;654;32100;2589;2854;289;0;165.35;864;1344;468;1170
2425933;28.05.2021;12;16;54;-96.953;1.578;-85.183;59.9851458;30.1672942;55;193;654;23900;2647;2854;291;0;165.35;864;1344;468;1170
2426035;28.05.2021;12;16;54;-97.419;1.53;-85.191;59.9851458;30.1672942;55;193;654;18000;2689;2854;290;0;165.35;864;1344;468;1170
2426135;28.05.2021;12;16;54;-98.118;1.538;-85.317;59.9851458;30.1672942;55;193;654;13107;2737;2854;290;0;165.35;864;1344;468;1170
2426235;28.05.2021;12;16;54;-98.85;1.596;-85.623;59.9851458;30.1672942;55;193;654;13107;2759;2854;291;0;165.35;864;1344;468;1170
2426335;28.05.2021;12;16;54;-99.427;1.608;-86.009;59.9851459;30.1672997;55;189;654;-65535;2777;2325;290;0;165.35;864;1351;480;928
2426435;28.05.2021;12;16;55;-99.898;1.545;-86.362;59.9851459;30.1672997;56;189;652;-65535;2778;2325;292;0;165.35;864;1351;480;928
2426535;28.05.2021;12;16;55;-100.635;1.436;-86.893;59.9851459;30.1672997;56;189;652;-46300;2696;2325;293;0;165.35;864;1351;480;928
2426635;28.05.2021;12;16;55;-101.372;1.212;-87.325;59.9851459;30.1672997;56;189;652;-25200;2625;2327;293;0;165.35;864;1351;476;929
2426735;28.05.2021;12;16;55;-102.161;0.928;-87.705;59.9851459;30.1672997;56;189;652;-26400;2556;2327;294;0;165.35;864;1351;476;929
2426835;28.05.2021;12;16;55;-102.881;0.645;-87.852;59.9851459;30.1672997;56;189;652;-16900;2493;2327;293;0;165.35;864;1351;476;929
2426935;28.05.2021;12;16;55;-103.501;0.454;-87.855;59.9851472;30.1673151;56;189;652;-16900;2446;2327;294;0;165.35;864;1351;476;929
2427035;28.05.2021;12;16;55;-104.158;0.355;-87.691;59.9851472;30.1673151;56;189;652;-13107;2410;2327;293;0;165.35;864;1351;476;929
2427135;28.05.2021;12;16;55;-104.84;0.454;-87.32;59.9851472;30.1673151;56;189;652;-13107;2364;2327;292;0;165.35;864;1351;476;929
2427235;28.05.2021;12;16;55;-105.28;0.741;-86.855;59.9851472;30.1673151;56;197;652;-13107;2331;2327;293;0;165.35;864;1351;476;929
2427335;28.05.2021;12;16;55;-105.632;1.188;-86.303;59.9851472;30.1673151;56;197;679;0;2303;2327;293;0;165.35;864;1351;476;929
2427435;28.05.2021;12;16;56;-105.79;1.429;-85.984;59.9851472;30.1673151;56;197;679;0;2293;2327;294;0;165.35;864;1351;476;929
2427535;28.05.2021;12;16;56;-105.899;1.715;-85.63;59.9851472;30.1673151;56;197;679;0;2290;2327;294;0;165.35;864;1351;476;929
2427635;28.05.2021;12;16;56;-105.857;1.816;-85.573;59.9851472;30.1673151;56;197;679;0;2297;2327;293;0;165.35;864;1351;476;929
2427735;28.05.2021;12;16;56;-105.875;1.644;-85.872;59.9851484;30.1673286;56;197;679;0;2296;2325;294;0;165.35;864;1353;476;928
2427835;28.05.2021;12;16;56;-106.023;1.276;-86.449;59.9851484;30.1673286;56;197;679;0;2297;2325;294;0;165.35;864;1353;476;928
2427935;28.05.2021;12;16;56;-106.162;0.887;-87.005;59.9851484;30.1673286;56;197;679;0;2302;2325;294;0;165.35;864;1353;476;928
2428035;28.05.2021;12;16;56;-106.422;0.386;-87.743;59.9851484;30.1673286;56;197;679;0;2293;2327;294;0;165.35;864;1355;476;929
2428135;28.05.2021;12;16;56;-106.65;0.118;-88.209;59.9851484;30.1673286;56;196;679;0;2297;2327;295;0;165.35;864;1355;476;929
2428235;28.05.2021;12;16;56;-106.769;0.122;-88.283;59.985149;30.1673463;56;196;683;0;2295;2325;295;0;165.35;864;1347;476;928
2428335;28.05.2021;12;16;56;-106.844;0.271;-88.059;59.985149;30.1673463;55;196;683;0;2297;2327;296;0;165.35;864;1356;476;929
2428435;28.05.2021;12;16;57;-106.827;0.651;-87.517;59.985149;30.1673463;55;196;683;0;2299;2327;294;0;165.35;864;1356;476;929
2428535;28.05.2021;12;16;57;-106.694;1.154;-86.662;59.985149;30.1673463;57;196;683;0;2294;2327;294;0;165.35;864;1356;476;929
2428635;28.05.2021;12;16;57;-106.53;1.537;-85.88;59.985149;30.1673463;57;196;683;0;2296;2327;297;0;165.35;864;1356;476;929
2428735;28.05.2021;12;16;57;-106.314;1.672;-85.248;59.985149;30.1673463;57;196;683;0;2298;2327;296;0;165.35;864;1356;476;929
2428835;28.05.2021;12;16;57;-106.236;1.467;-85.041;59.9851495;30.1673586;57;196;683;65535;2298;2821;296;0;165.35;860;1345;473;1155
2428935;28.05.2021;12;16;57;-106.176;0.887;-85.088;59.9851495;30.1673586;55;196;683;52400;2322;2821;294;0;165.35;860;1345;473;1155
2429035;28.05.2021;12;16;57;-106.413;0.14;-85.44;59.9851495;30.1673586;55;196;683;49100;2388;2821;297;0;165.35;860;1345;473;1155
2429135;28.05.2021;12;16;57;-106.735;-0.396;-85.948;59.9851495;30.1673586;55;196;667;49100;2453;2821;296;0;165.35;860;1345;473;1155
2429235;28.05.2021;12;16;57;-106.966;-0.55;-86.482;59.9851495;30.1673586;55;196;667;34300;2519;2821;297;0;165.35;860;1345;473;1155
2429335;28.05.2021;12;16;57;-107.177;-0.316;-87.301;59.9851495;30.1673586;55;196;667;27500;2576;2821;296;0;165.35;860;1345;473;1155
2429435;28.05.2021;12;16;58;-107.135;0.333;-88.085;59.9851495;30.1673586;55;196;667;22200;2628;2821;296;0;165.35;860;1345;473;1155
2429535;28.05.2021;12;16;58;-106.731;1.269;-88.862;59.9851495;30.1673586;55;196;667;17000;2679;2821;296;0;165.35;860;1345;473;1155
2429635;28.05.2021;12;16;58;-106.283;1.923;-89.275;59.9851497;30.1673716;55;196;667;13107;2716;2821;296;0;165.35;860;1345;473;1155
2429735;28.05.2021;12;16;58;-105.772;2.433;-89.554;59.9851497;30.1673716;55;196;667;13107;2761;2821;297;0;165.35;860;1345;473;1155
2429835;28.05.2021;12;16;58;-105.333;2.346;-89.473;59.9851497;30.1673716;55;196;667;13107;2778;2821;299;0;165.35;860;1345;473;1155
2429936;28.05.2021;12;16;58;-105.329;1.57;-89.063;59.9851497;30.1673716;55;192;667;0;2807;2821;296;0;165.35;860;1345;473;1155
2430036;28.05.2021;12;16;58;-105.85;0.242;-88.289;59.9851497;30.1673716;55;192;667;0;2815;2821;299;0;165.35;860;1345;473;1155
2430136;28.05.2021;12;16;58;-106.423;-0.73;-87.599;59.9851497;30.1673716;56;192;687;0;2816;2821;300;0;165.35;864;1351;480;928
2430236;28.05.2021;12;16;58;-107.196;-1.492;-86.737;59.9851497;30.1673716;56;192;687;-65535;2807;2325;299;0;165.35;864;1351;480;928
2430336;28.05.2021;12;16;58;-107.935;-1.633;-86.001;59.9851497;30.1673716;56;192;687;-49100;2733;2325;299;0;165.35;864;1351;480;928
2430437;28.05.2021;12;16;59;-108.377;-1.027;-85.726;59.9851496;30.1673919;56;192;687;-28700;2660;2325;296;0;165.35;865;1351;476;928
2430537;28.05.2021;12;16;59;-108.483;0.056;-85.862;59.9851496;30.1673919;56;192;687;-31200;2588;2325;300;0;165.35;865;1351;476;928
2430637;28.05.2021;12;16;59;-108.349;0.939;-86.211;59.9851496;30.1673919;56;192;687;-18100;2529;2325;300;0;165.35;865;1351;476;928
2430737;28.05.2021;12;16;59;-108.067;1.764;-86.869;59.9851503;30.1674109;56;192;687;-13107;2468;2325;299;0;165.35;864;1351;476;928
2430837;28.05.2021;12;16;59;-107.916;1.95;-87.448;59.9851503;30.1674109;56;193;687;-13900;2426;2325;301;0;165.35;864;1351;476;928
2430937;28.05.2021;12;16;59;-107.794;1.605;-87.922;59.9851503;30.1674109;56;193;682;-13107;2388;2325;302;0;165.35;864;1351;476;928
2431037;28.05.2021;12;16;59;-107.771;0.912;-88.107;59.9851503;30.1674109;56;193;682;-13107;2358;2325;303;0;165.35;864;1351;476;928
2431138;28.05.2021;12;16;59;-107.764;0.285;-88.113;59.9851503;30.1674109;56;193;682;-13107;2331;2325;302;0;165.35;864;1351;476;928
2431238;28.05.2021;12;16;59;-107.862;-0.479;-87.94;59.9851503;30.1674109;56;193;682;0;2298;2325;301;0;165.35;864;1351;476;928
2431338;28.05.2021;12;16;59;-107.982;-0.883;-87.722;59.9851503;30.1674109;56;193;682;0;2294;2325;301;0;165.35;864;1351;476;928
2431438;28.05.2021;12;17;0;-108.005;-0.782;-87.528;59.9851503;30.1674109;56;193;682;0;2295;2325;300;0;165.35;864;1351;476;928
2431538;28.05.2021;12;17;0;-107.985;-0.413;-87.45;59.9851502;30.1674188;56;193;682;0;2297;2325;302;0;165.35;864;1351;476;928
2431638;28.05.2021;12;17;0;-107.908;0.232;-87.384;59.9851502;30.1674188;56;193;682;0;2297;2325;302;0;165.35;864;1351;476;928
2431738;28.05.2021;12;17;0;-107.694;1.051;-87.316;59.9851502;30.1674188;56;193;682;0;2296;2325;302;0;165.35;864;1351;476;928
2431838;28.05.2021;12;17;0;-107.376;1.711;-87.205;59.9851502;30.1674188;56;195;682;0;2295;2325;302;0;165.35;864;1351;476;928
2431938;28.05.2021;12;17;0;-106.872;2.283;-87.103;59.9851502;30.1674188;56;195;688;0;2297;2325;302;0;165.35;864;1351;476;928
2432040;28.05.2021;12;17;0;-106.533;2.488;-87.037;59.9851502;30.1674188;56;195;688;0;2297;2325;303;0;165.35;864;1351;476;928
2432140;28.05.2021;12;17;0;-106.157;2.376;-86.965;59.9851502;30.1674188;56;195;688;0;2293;2325;302;0;165.35;864;1351;476;928
2432240;28.05.2021;12;17;0;-105.821;1.787;-86.906;59.9851502;30.1674188;56;195;688;0;2297;2325;303;0;165.35;864;1351;476;928
2432341;28.05.2021;12;17;0;-105.74;0.843;-86.831;59.9851503;30.1674388;56;195;688;0;2292;2325;302;0;165.35;861;1351;480;928
2432441;28.05.2021;12;17;1;-105.855;-0.091;-86.763;59.9851503;30.1674388;56;195;688;0;2298;2325;301;0;165.35;861;1351;480;928
2432541;28.05.2021;12;17;1;-106.147;-1.198;-86.651;59.9851503;30.1674388;56;195;688;0;2298;2325;303;0;165.35;861;1351;480;928
2432641;28.05.2021;12;17;1;-106.519;-2.005;-86.576;59.9851503;30.1674388;56;195;688;0;2297;2325;302;0;165.35;861;1351;480;928
2432741;28.05.2021;12;17;1;-106.623;-2.137;-86.645;59.9851503;30.1674388;56;194;688;0;2295;2325;303;0;165.35;861;1351;480;928
2432841;28.05.2021;12;17;1;-106.495;-1.604;-86.938;59.9851503;30.1674388;56;194;680;0;2296;2325;303;0;165.35;861;1351;480;928
2432941;28.05.2021;12;17;1;-106.137;-0.701;-87.421;59.9851503;30.1674388;56;194;680;0;2295;2325;305;0;165.35;861;1351;480;928
2433041;28.05.2021;12;17;1;-105.831;0.084;-87.874;59.9851503;30.1674388;56;194;680;0;2293;2325;304;0;165.35;861;1351;480;928
2433141;28.05.2021;12;17;1;-105.408;0.884;-88.416;59.9851498;30.1674582;56;194;680;0;2295;2325;303;0;165.35;861;1351;480;928
2433242;28.05.2021;12;17;1;-105.018;1.351;-88.767;59.9851498;30.1674582;56;194;680;0;2295;2325;306;0;165.35;861;1351;480;928
2433342;28.05.2021;12;17;1;-104.697;1.414;-88.825;59.9851498;30.1674582;56;194;680;0;2296;2325;304;0;165.35;861;1351;480;928
2433442;28.05.2021;12;17;2;-104.41;1.201;-88.511;59.9851489;30.1674782;55;194;680;0;2298;2325;303;0;165.35;859;1346;480;928
2433542;28.05.2021;12;17;2;-104.169;0.991;-88.109;59.9851489;30.1674782;55;194;680;0;2297;2325;306;0;165.35;859;1346;480;928
2433642;28.05.2021;12;17;2;-103.949;0.746;-87.492;59.9851489;30.1674782;55;194;680;0;2294;2325;302;0;165.35;859;1346;480;928
2433742;28.05.2021;12;17;2;-103.721;0.564;-86.827;59.9851489;30.1674782;55;194;686;0;2298;2318;304;0;165.35;864;1346;476;925
2433842;28.05.2021;12;17;2;-103.673;0.44;-86.35;59.9851489;30.1674782;55;194;686;0;2299;2318;305;0;165.35;864;1346;476;925
2433942;28.05.2021;12;17;2;-103.62;0.378;-86.183;59.9851485;30.1674856;55;194;686;0;2299;2318;304;0;165.35;864;1346;476;925
2434042;28.05.2021;12;17;2;-103.54;0.373;-86.285;59.9851479;30.1674974;55;194;686;0;2297;2314;304;0;165.35;860;1351;476;923
2434142;28.05.2021;12;17;2;-103.454;0.469;-86.675;59.9851479;30.1674974;55;194;686;0;2299;2314;304;0;165.35;860;1351;476;923
2434242;28.05.2021;12;17;2;-103.288;0.697;-87.146;59.9851479;30.1674974;56;194;686;0;2295;2314;303;0;165.35;860;1351;476;923
2434342;28.05.2021;12;17;2;-103.02;1.027;-87.662;59.9851479;30.1674974;56;194;686;0;2295;2325;305;0;165.35;859;1355;480;928
2434442;28.05.2021;12;17;3;-102.754;1.309;-88.051;59.9851479;30.1674974;56;194;686;0;2292;2325;305;0;165.35;859;1355;480;928
2434542;28.05.2021;12;17;3;-102.547;1.456;-88.304;59.9851479;30.1674974;56;192;686;0;2302;2325;308;0;165.35;859;1355;480;928
2434642;28.05.2021;12;17;3;-102.196;1.508;-88.515;59.9851479;30.1674974;56;192;688;0;2297;2325;305;0;165.35;859;1355;480;928
2434742;28.05.2021;12;17;3;-101.959;1.332;-88.582;59.9851479;30.1674974;56;192;688;0;2298;2325;305;0;165.35;859;1355;480;928
2434842;28.05.2021;12;17;3;-101.796;0.954;-88.432;59.9851478;30.1675001;56;192;688;0;2302;2325;305;0;165.35;859;1355;480;928
2434942;28.05.2021;12;17;3;-101.722;0.677;-88.218;59.9851478;30.1675001;56;192;688;0;2295;2325;307;0;165.35;859;1355;480;928
2435042;28.05.2021;12;17;3;-101.684;0.221;-87.649;59.9851478;30.1675001;56;192;688;0;2298;2325;306;0;165.35;859;1355;480;928
2435142;28.05.2021;12;17;3;-101.587;-0.152;-86.93;59.9851464;30.1675212;55;192;688;0;2296;2325;306;0;165.35;860;1347;476;928
2435242;28.05.2021;12;17;3;-101.434;-0.323;-86.238;59.9851464;30.1675212;55;192;688;0;2298;2325;306;0;165.35;860;1347;476;928
2435342;28.05.2021;12;17;3;-101.239;-0.271;-85.607;59.9851464;30.1675212;55;192;688;0;2297;2325;307;0;165.35;860;1347;476;928
2435442;28.05.2021;12;17;4;-101.067;-0.115;-85.189;59.9851464;30.1675212;55;192;688;0;2296;2325;306;0;165.35;860;1347;476;928
2435542;28.05.2021;12;17;4;-100.755;0.248;-84.887;59.9851464;30.1675212;55;192;679;0;2293;2325;306;0;165.35;860;1347;476;928
2435642;28.05.2021;12;17;4;-100.429;0.641;-84.995;59.9851464;30.1675212;55;192;679;0;2296;2325;307;0;165.35;860;1347;476;928
2435742;28.05.2021;12;17;4;-100.197;0.972;-85.446;59.9851464;30.1675212;55;192;679;0;2298;2325;306;0;165.35;860;1347;476;928
2435842;28.05.2021;12;17;4;-99.984;1.204;-86.219;59.9851464;30.1675212;55;192;679;0;2294;2325;307;0;165.35;860;1347;476;928
2435942;28.05.2021;12;17;4;-99.87;1.313;-86.867;59.9851461;30.1675286;56;192;679;0;2297;2325;307;0;165.35;864;1355;476;928
2436042;28.05.2021;12;17;4;-99.684;1.401;-87.645;59.9851461;30.1675286;56;192;679;0;2297;2325;309;0;165.35;864;1355;476;928
2436142;28.05.2021;12;17;4;-99.407;1.439;-88.33;59.9851461;30.1675286;56;192;679;0;2294;2325;308;0;165.35;864;1355;476;928
2436242;28.05.2021;12;17;4;-99.242;1.357;-88.697;59.9851461;30.1675286;56;192;679;0;2295;2325;307;0;165.35;864;1351;476;928
2436342;28.05.2021;12;17;4;-99.17;1.189;-88.82;59.9851461;30.1675286;56;193;679;0;2300;2325;308;0;165.35;864;1351;476;928
2436442;28.05.2021;12;17;5;-99.174;0.857;-88.728;59.9851446;30.1675488;56;193;693;0;2296;2325;307;0;165.35;864;1351;476;928
2436542;28.05.2021;12;17;5;-99.259;0.548;-88.443;59.9851446;30.1675488;56;193;693;0;2298;2325;308;0;165.35;864;1351;476;928
2436642;28.05.2021;12;17;5;-99.451;0.358;-87.924;59.9851446;30.1675488;56;193;693;0;2295;2325;308;0;165.35;864;1351;476;928
2436742;28.05.2021;12;17;5;-99.54;0.399;-87.41;59.9851446;30.1675488;56;193;693;0;2292;2325;309;0;165.35;864;1351;476;928
2436843;28.05.2021;12;17;5;-99.55;0.547;-87.008;59.9851446;30.1675488;56;193;693;0;2297;2325;309;0;165.35;864;1351;476;928
2436943;28.05.2021;12;17;5;-99.468;0.888;-86.6;59.9851446;30.1675488;56;193;693;0;2298;2325;307;0;165.35;864;1351;476;928
2437043;28.05.2021;12;17;5;-99.24;1.265;-86.449;59.9851441;30.1675617;56;193;693;0;2292;2325;308;0;165.35;861;1351;476;928
2437144;28.05.2021;12;17;5;-98.861;1.593;-86.531;59.9851441;30.1675617;56;193;693;0;2296;2325;309;0;165.35;861;1351;476;928
2437244;28.05.2021;12;17;5;-98.389;1.8;-86.859;59.9851441;30.1675617;56;193;693;0;2297;2325;310;0;165.35;861;1351;476;928
2437344;28.05.2021;12;17;5;-98.072;1.783;-87.224;59.9851441;30.1675617;56;194;693;0;2296;2325;309;0;165.35;861;1351;476;928
2437444;28.05.2021;12;17;6;-97.81;1.556;-87.749;59.9851441;30.1675617;56;194;688;0;2297;2325;308;0;165.35;861;1351;476;928
2437544;28.05.2021;12;17;6;-97.561;1.121;-88.266;59.9851433;30.1675761;56;194;688;0;2293;2325;310;0;165.35;864;1349;476;928
2437644;28.05.2021;12;17;6;-97.446;0.662;-88.603;59.9851433;30.1675761;55;194;688;0;2301;2325;309;0;165.35;864;1349;476;928
2437745;28.05.2021;12;17;6;-97.364;0.241;-88.753;59.9851433;30.1675761;55;194;688;0;2295;2325;310;0;165.35;864;1349;476;928
2437845;28.05.2021;12;17;6;-97.349;0.072;-88.69;59.9851433;30.1675761;55;194;688;0;2295;2325;312;0;165.35;864;1349;476;928
2437945;28.05.2021;12;17;6;-97.353;0.069;-88.442;59.9851433;30.1675761;55;194;688;0;2298;2325;309;0;165.35;864;1349;476;928
2438045;28.05.2021;12;17;6;-97.312;0.337;-88.015;59.9851433;30.1675761;55;194;688;0;2298;2325;308;0;165.35;864;1349;476;928
2438145;28.05.2021;12;17;6;-97.11;0.726;-87.532;59.9851433;30.1675761;55;194;688;0;2296;2325;307;0;165.35;864;1349;476;928
2438245;28.05.2021;12;17;6;-96.833;1.126;-87.037;59.9851433;30.1675761;55;192;688;0;2297;2325;310;0;165.35;864;1349;476;928
2438345;28.05.2021;12;17;6;-96.495;1.383;-86.698;59.9851425;30.1675896;55;192;700;0;2297;2325;308;0;165.35;864;1349;476;928
2438445;28.05.2021;12;17;7;-96.151;1.504;-86.413;59.9851425;30.1675896;55;192;700;0;2295;2325;311;0;165.35;864;1349;476;928
2438545;28.05.2021;12;17;7;-96.169;1.334;-86.365;59.9851425;30.1675896;55;192;700;0;2297;2325;313;0;165.35;864;1349;476;928
2438645;28.05.2021;12;17;7;-96.206;1.105;-86.555;59.9851413;30.1676104;55;192;700;0;2295;2318;311;0;165.35;864;1347;480;925
2438745;28.05.2021;12;17;7;-96.29;0.958;-86.86;59.9851413;30.1676104;55;192;700;0;2300;2325;313;0;165.35;864;1347;476;928
2438845;28.05.2021;12;17;7;-96.33;0.902;-87.143;59.9851413;30.1676104;55;192;700;0;2292;2325;312;0;165.35;864;1347;476;928
2438945;28.05.2021;12;17;7;-96.393;0.848;-87.485;59.9851413;30.1676104;55;192;700;0;2295;2325;310;0;165.35;864;1347;476;928
2439046;28.05.2021;12;17;7;-96.587;0.872;-87.802;59.9851413;30.1676104;55;192;700;0;2294;2325;312;0;165.35;864;1347;476;928
2439146;28.05.2021;12;17;7;-96.629;0.99;-87.992;59.9851413;30.1676104;55;188;700;0;2297;2325;312;0;165.35;864;1347;476;928
2439246;28.05.2021;12;17;7;-96.517;1.189;-88.098;59.9851411;30.1676184;56;188;692;0;2298;2325;311;0;165.35;860;1351;480;928
2439348;28.05.2021;12;17;7;-96.341;1.308;-88.057;59.9851411;30.1676184;56;188;692;0;2298;2325;311;0;165.35;860;1351;480;928
2439448;28.05.2021;12;17;8;-96.149;1.353;-87.903;59.9851411;30.1676184;56;188;692;0;2295;2325;313;0;165.35;860;1351;480;928
2439548;28.05.2021;12;17;8;-96.057;1.247;-87.6;59.9851403;30.1676351;55;188;692;0;2301;2318;312;0;165.35;864;1354;476;925
2439648;28.05.2021;12;17;8;-95.989;1.067;-87.25;59.9851403;30.1676351;56;188;692;0;2300;2318;310;0;165.35;864;1354;476;925
2439748;28.05.2021;12;17;8;-95.99;0.798;-86.816;59.9851403;30.1676351;56;188;692;0;2296;2318;313;0;165.35;864;1354;476;925
2439850;28.05.2021;12;17;8;-95.95;0.657;-86.532;59.9851403;30.1676351;56;188;692;0;2298;2318;312;0;165.35;864;1354;476;925
2439950;28.05.2021;12;17;8;-96.034;0.533;-86.143;59.9851403;30.1676351;56;188;692;0;2297;2318;313;0;165.35;864;1354;476;925
2440050;28.05.2021;12;17;8;-96.038;0.504;-85.835;59.9851403;30.1676351;56;188;691;0;2296;2318;313;0;165.35;864;1354;476;925
2440150;28.05.2021;12;17;8;-95.912;0.633;-85.666;59.9851403;30.1676351;56;188;691;0;2296;2318;310;0;165.35;864;1354;476;925
2440250;28.05.2021;12;17;8;-95.755;0.858;-85.709;59.9851403;30.1676351;56;188;691;0;2296;2318;313;0;165.35;864;1354;476;925
2440350;28.05.2021;12;17;8;-95.756;1.033;-85.916;59.9851399;30.167643;56;188;691;0;2295;2314;310;0;165.35;864;1357;476;923
2440450;28.05.2021;12;17;9;-95.672;1.23;-86.397;59.9851399;30.167643;57;188;691;0;2298;2314;313;0;165.35;864;1357;476;923
2440550;28.05.2021;12;17;9;-95.615;1.316;-87.014;59.9851399;30.167643;57;188;691;0;2296;2314;313;0;165.35;864;1357;476;923
2440650;28.05.2021;12;17;9;-95.551;1.344;-87.803;59.9851399;30.167643;60;188;691;0;2293;2314;314;0;165.35;864;1379;480;923
2440750;28.05.2021;12;17;9;-95.549;1.35;-88.54;59.9851399;30.167643;60;188;691;0;2295;2314;315;0;165.35;864;1379;480;923
2440852;28.05.2021;12;17;9;-95.526;1.326;-89.035;59.9851399;30.167643;60;203;691;0;2294;2314;313;0;165.35;864;1379;480;923
2440952;28.05.2021;12;17;9;-95.495;1.272;-89.503;59.9851392;30.1676627;60;203;710;0;2296;2314;314;0;165.35;864;1376;480;923
2441052;28.05.2021;12;17;9;-95.362;1.198;-89.62;59.9851392;30.1676627;60;203;710;0;2297;2314;313;0;165.35;864;1376;480;923
2441152;28.05.2021;12;17;9;-95.294;1.119;-89.483;59.9851392;30.1676627;60;203;710;0;2295;2314;315;0;165.35;864;1376;480;923
2441252;28.05.2021;12;17;9;-95.225;0.94;-89.064;59.9851392;30.1676627;60;203;710;0;2300;2314;314;0;165.35;864;1376;480;923
2441354;28.05.2021;12;17;9;-95.213;0.745;-88.678;59.9851392;30.1676627;60;203;710;0;2295;2314;314;0;165.35;864;1376;480;923
2441454;28.05.2021;12;17;10;-95.185;0.464;-88.181;59.9851392;30.1676627;60;203;710;0;2298;2316;313;0;165.35;864;1376;480;924
2441554;28.05.2021;12;17;10;-95.256;0.246;-87.651;59.9851387;30.1676789;60;203;710;0;2295;2316;314;0;165.35;864;1376;480;924
2441654;28.05.2021;12;17;10;-95.273;0.222;-87.174;59.9851387;30.1676789;60;203;710;0;2298;2316;314;0;165.35;864;1376;480;924
2441754;28.05.2021;12;17;10;-95.28;0.397;-86.851;59.9851384;30.1676944;60;222;710;0;2297;2316;313;0;165.35;864;1376;480;924
2441854;28.05.2021;12;17;10;-95.167;0.675;-86.716;59.9851384;30.1676944;56;222;730;0;2299;2316;315;0;165.35;864;1355;480;924
2441955;28.05.2021;12;17;10;-94.873;1.095;-86.685;59.9851384;30.1676944;56;222;730;0;2296;2316;314;0;165.35;864;1355;480;924
